YEAR_FIS,MONTH_NAME,MONTH_NUM,VENDOR,CAMPUS,ADDRESS1,CATEGORY1,TONS
2021,Dec,12,WM,CRC,853 Beacon St,Trash,1.851075
2021,Dec,12,WM,CRC,179 Amory St,Trash,3.897
2021,Dec,12,WM,CRC,113 Bay State Rd,Trash,3.897
2021,Dec,12,WM,CRC,79 Bay State Rd,Trash,5.8455
2021,Dec,12,WM,CRC,515 Park Dr,Trash,9.7425
2021,Dec,12,WM,CRC,120 Ashford St,Trash,
2021,Dec,12,WM,CRC,949 Commonwealth Ave,Trash,3.897
2021,Dec,12,WM,CRC,890 Commonwealth Ave,Trash,5.8455
2021,Dec,12,WM,CRC,875 Beacon St,Trash,1.9485
2021,Dec,12,WM,CRC,635 Commonwealth Ave,Trash,19.485
2021,Dec,12,WM,CRC,76 Bay State Rd,Trash,9.7425
2021,Dec,12,WM,CRC,96 Bay State Rd,Trash,1.851075
2021,Dec,12,WM,CRC,37 Buswell St,Trash,9.7425
2021,Dec,12,WM,CRC,10 Lenox St,Trash,0.9255375
2021,Jan,1,WM,CRC,775 Commonwealth Ave,Trash,0.0
2021,Jan,1,WM,CRC,100 Bay State Rd,Trash,6.36
2021,Jan,1,WM,CRC,111 Cummington Mall,Trash,0.0
2021,Jan,1,WM,CRC,22 Babbit St,Trash,9.18
2021,Jan,1,WM,CRC,112 Bay State Rd,Trash,
2021,Jan,1,WM,CRC,730 Commonwealth Ave,Trash,0.0
2021,Jan,1,WM,CRC,700 Commonwealth Ave,Trash,14.36
2021,Jan,1,WM,CRC,24 Cummington St,Trash,3.57
2021,Jan,1,WM,CRC,14 Buswell St,Trash,3.15
2021,Jan,1,WM,CRC,30 Bay State Rd,Trash,1.96
2021,Jan,1,WM,CRC,140 Bay State Rd,Trash,9.75
2021,Jan,1,WM,CRC,595 Commonwealth Ave,Trash,5.33
2021,Jan,1,WM,CRC,91 Bay State Rd,Trash,0.0
2021,Jan,1,WM,CRC,881 Commonwealth Ave,Trash,0.0
2021,Jan,1,WM,CRC,10 Buick St,Trash,5.03
2021,Jan,1,WM,CRC,925 Commonwealth Ave,Trash,2.73
2021,Jan,1,WM,CRC,275 Babcock St,Trash,16.41
2021,Jan,1,WM,CRC,120 Ashford St,Trash,0.0
2021,Jan,1,WM,CRC,685 Commonwealth Ave,Trash,2.47
2021,Jan,1,WM,CRC,580 Commonwealth Ave,Trash,0.0
2021,Jan,1,WM,CRC,765 Commonwealth Ave,Trash,6.23
2021,Jan,1,WM,CRC,33 Harry Agganis Way,Trash,3.7
2021,Jan,1,WM,CRC,635 Commonwealth Ave,Trash,
2021,Jan,1,WM,CRC,100 Bay State Rd,Trash,
2021,Jan,1,WM,CRC,808 Commonwealth Ave,Trash,
2021,Jan,1,WM,CRC,120 Ashford St,Trash,8.31
2021,Jan,1,WM,CRC,820 Commonwealth Ave,Trash,0.0
2021,Jan,1,WM,CRC,808 Commonwealth Ave,Trash,1.12
2021,Jan,1,WM,CRC,949 Commonwealth Ave,Trash,
2021,Jan,1,WM,CRC,685 Commonwealth Ave,Trash,
2021,Jan,1,WM,CRC,820 Commonwealth Ave,Trash,
2021,Jan,1,WM,CRC,771 Commonwealth Ave,Trash,
2021,Jan,1,WM,CRC,275 Babcock St,Trash,
2021,Jan,1,WM,CRC,14 Buswell St,Trash,0.0
2021,Jan,1,WM,CRC,515 Park Dr,Trash,
2021,Jan,1,WM,CRC,46 Mountfort St,Trash,
2021,Jan,1,WM,CRC,22 Babbit St,Trash,
2021,Jan,1,WM,CRC,855 Commonwealth Ave,Trash,
2021,Jan,1,WM,CRC,580 Commonwealth Ave,Trash,
2021,Jan,1,WM,CRC,170 Bay State Rd,Trash,
2021,Jan,1,WM,CRC,10 Buick St,Trash,
2021,Jan,1,WM,CRC,700 Commonwealth Ave,Trash,0.0
2021,Jan,1,WM,CRC,928 Commonwealth Ave,Trash,0.97425
2021,Jan,1,WM,CRC,120 Ashford St,Trash,
2021,Jan,1,WM,CRC,25-27 Aberdeen St,Trash,0.0
2021,Jan,1,WM,CRC,25-27 Aberdeen St,Trash,2.7766125
2021,Jan,1,WM,CRC,455-457 Park Dr,Trash,1.851075
2021,Jan,1,WM,CRC,100 Ashford St,Trash,5.8455
2021,Jan,1,WM,CRC,120 Ashford St,Trash,1.299
2021,Jan,1,WM,CRC,120 Ashford St,Trash,6.495
2021,Jan,1,WM,CRC,2 Blandford St,Trash,9.7425
2021,Jan,1,WM,CRC,660 Beacon St,Trash,9.7425
2021,Jan,1,WM,CRC,512 Beacon St,Trash,5.8455
2021,Jan,1,WM,CRC,677 Beacon St,Trash,3.2475
2021,Jan,1,WM,CRC,519 Beacon St,Trash,5.8455
2021,Jan,1,WM,CRC,650 Beacon St,Trash,9.7425
2021,Jan,1,WM,CRC,845 Beacon St,Trash,3.70215
2021,Jan,1,WM,CRC,285 Babcock St,Trash,7.794
2021,Jan,1,WM,CRC,285 Babcock St,Trash,9.7425
2021,Jan,1,WM,CRC,112 Bay State Rd,Trash,1.62375
2021,Jan,1,WM,CRC,207 Bay State Rd,Trash,3.897
2021,Jan,1,WM,CRC,191 Bay State Rd,Trash,1.9485
2021,Jan,1,WM,CRC,175 Bay State Rd,Trash,3.897
2021,Jan,1,WM,CRC,159 Bay State Rd,Trash,3.897
2021,Jan,1,WM,CRC,141 Bay State Rd,Trash,1.9485
2021,Jan,1,WM,CRC,59 Bay State Rd,Trash,3.2475
2021,Jan,1,WM,CRC,34 Buswell St,Trash,9.7425
2021,Jan,1,WM,CRC,141 Carlton St,Trash,3.2475
2021,Jan,1,WM,CRC,855 Commonwealth Ave,Trash,16.2375
2021,Jan,1,WM,CRC,985 Commonwealth Ave,Trash,3.2475
2021,Jan,1,WM,CRC,771 Commonwealth Ave,Trash,5.8455
2021,Jan,1,WM,CRC,80 Ivy St,Trash,3.897
2021,Jan,1,WM,CRC,46 Mountfort St,Trash,9.7425
2021,Jan,1,WM,CRC,100 Mountfort St,Trash,9.7425
2021,Jan,1,WM,CRC,138 Mountfort St,Trash,3.897
2021,Jan,1,WM,CRC,46 St Mary's St,Trash,1.9485
2021,Jan,1,WM,CRC,145 Bay State Rd,Trash,1.9485
2021,Jan,1,WM,CRC,853 Beacon St,Trash,1.851075
2021,Jan,1,WM,CRC,179 Amory St,Trash,3.897
2021,Jan,1,WM,CRC,113 Bay State Rd,Trash,3.897
2021,Jan,1,WM,CRC,79 Bay State Rd,Trash,5.8455
2021,Jan,1,WM,CRC,515 Park Dr,Trash,9.7425
2021,Jan,1,WM,CRC,120 Ashford St,Trash,
2021,Jan,1,WM,CRC,949 Commonwealth Ave,Trash,3.897
2021,Jan,1,WM,CRC,890 Commonwealth Ave,Trash,5.8455
2021,Jan,1,WM,CRC,875 Beacon St,Trash,1.9485
2021,Jan,1,WM,CRC,635 Commonwealth Ave,Trash,19.485
2021,Jan,1,WM,CRC,76 Bay State Rd,Trash,9.7425
2021,Jan,1,WM,CRC,96 Bay State Rd,Trash,1.851075
2021,Jan,1,WM,CRC,37 Buswell St,Trash,9.7425
2021,Jan,1,WM,CRC,10 Lenox St,Trash,0.9255375
2021,Feb,2,WM,CRC,928 Commonwealth Ave,Trash,0.97425
2021,Feb,2,WM,CRC,120 Ashford St,Trash,
2021,Feb,2,WM,CRC,25-27 Aberdeen St,Trash,0.0
2021,Feb,2,WM,CRC,25-27 Aberdeen St,Trash,2.7766125
2021,Feb,2,WM,CRC,455-457 Park Dr,Trash,1.851075
2021,Feb,2,WM,CRC,100 Ashford St,Trash,5.8455
2021,Feb,2,WM,CRC,120 Ashford St,Trash,1.299
2021,Feb,2,WM,CRC,120 Ashford St,Trash,6.495
2021,Feb,2,WM,CRC,2 Blandford St,Trash,9.7425
2021,Feb,2,WM,CRC,660 Beacon St,Trash,9.7425
2021,Feb,2,WM,CRC,512 Beacon St,Trash,5.8455
2021,Feb,2,WM,CRC,677 Beacon St,Trash,3.2475
2021,Feb,2,WM,CRC,519 Beacon St,Trash,5.8455
2021,Feb,2,WM,CRC,650 Beacon St,Trash,9.7425
2021,Feb,2,WM,CRC,845 Beacon St,Trash,3.70215
2021,Feb,2,WM,CRC,285 Babcock St,Trash,7.794
2021,Feb,2,WM,CRC,285 Babcock St,Trash,9.7425
2021,Feb,2,WM,CRC,112 Bay State Rd,Trash,1.62375
2021,Feb,2,WM,CRC,207 Bay State Rd,Trash,3.897
2021,Feb,2,WM,CRC,191 Bay State Rd,Trash,1.9485
2021,Feb,2,WM,CRC,175 Bay State Rd,Trash,3.897
2021,Feb,2,WM,CRC,159 Bay State Rd,Trash,3.897
2021,Feb,2,WM,CRC,141 Bay State Rd,Trash,1.9485
2021,Feb,2,WM,CRC,59 Bay State Rd,Trash,3.2475
2021,Feb,2,WM,CRC,34 Buswell St,Trash,9.7425
2021,Feb,2,WM,CRC,141 Carlton St,Trash,3.2475
2021,Feb,2,WM,CRC,855 Commonwealth Ave,Trash,16.2375
2021,Feb,2,WM,CRC,985 Commonwealth Ave,Trash,3.2475
2021,Feb,2,WM,CRC,771 Commonwealth Ave,Trash,5.8455
2021,Feb,2,WM,CRC,80 Ivy St,Trash,3.897
2021,Feb,2,WM,CRC,46 Mountfort St,Trash,9.7425
2021,Feb,2,WM,CRC,100 Mountfort St,Trash,9.7425
2021,Feb,2,WM,CRC,138 Mountfort St,Trash,3.897
2021,Feb,2,WM,CRC,46 St Mary's St,Trash,1.9485
2021,Feb,2,WM,CRC,145 Bay State Rd,Trash,1.9485
2021,Feb,2,WM,CRC,853 Beacon St,Trash,1.851075
2021,Feb,2,WM,CRC,179 Amory St,Trash,3.897
2021,Feb,2,WM,CRC,113 Bay State Rd,Trash,3.897
2021,Feb,2,WM,CRC,79 Bay State Rd,Trash,5.8455
2021,Feb,2,WM,CRC,515 Park Dr,Trash,9.7425
2021,Feb,2,WM,CRC,120 Ashford St,Trash,
2021,Feb,2,WM,CRC,949 Commonwealth Ave,Trash,3.897
2021,Feb,2,WM,CRC,890 Commonwealth Ave,Trash,5.8455
2021,Feb,2,WM,CRC,875 Beacon St,Trash,1.9485
2021,Feb,2,WM,CRC,635 Commonwealth Ave,Trash,19.485
2021,Feb,2,WM,CRC,76 Bay State Rd,Trash,9.7425
2021,Feb,2,WM,CRC,96 Bay State Rd,Trash,1.851075
2021,Feb,2,WM,CRC,37 Buswell St,Trash,9.7425
2021,Feb,2,WM,CRC,10 Lenox St,Trash,0.9255375
2021,Mar,3,WM,CRC,928 Commonwealth Ave,Trash,0.97425
2021,Mar,3,WM,CRC,120 Ashford St,Trash,
2021,Mar,3,WM,CRC,25-27 Aberdeen St,Trash,0.0
2021,Mar,3,WM,CRC,25-27 Aberdeen St,Trash,2.7766125
2021,Mar,3,WM,CRC,455-457 Park Dr,Trash,1.851075
2021,Mar,3,WM,CRC,100 Ashford St,Trash,5.8455
2021,Mar,3,WM,CRC,120 Ashford St,Trash,1.299
2021,Mar,3,WM,CRC,120 Ashford St,Trash,6.495
2021,Mar,3,WM,CRC,2 Blandford St,Trash,9.7425
2021,Mar,3,WM,CRC,660 Beacon St,Trash,9.7425
2021,Mar,3,WM,CRC,512 Beacon St,Trash,5.8455
2021,Mar,3,WM,CRC,677 Beacon St,Trash,1.5425625
2021,Mar,3,WM,CRC,519 Beacon St,Trash,5.8455
2021,Mar,3,WM,CRC,650 Beacon St,Trash,9.7425
2021,Mar,3,WM,CRC,845 Beacon St,Trash,3.70215
2021,Mar,3,WM,CRC,285 Babcock St,Trash,7.794
2021,Mar,3,WM,CRC,285 Babcock St,Trash,9.7425
2021,Mar,3,WM,CRC,112 Bay State Rd,Trash,1.62375
2021,Mar,3,WM,CRC,207 Bay State Rd,Trash,3.897
2021,Mar,3,WM,CRC,191 Bay State Rd,Trash,1.9485
2021,Mar,3,WM,CRC,175 Bay State Rd,Trash,3.897
2021,Mar,3,WM,CRC,159 Bay State Rd,Trash,3.897
2021,Mar,3,WM,CRC,141 Bay State Rd,Trash,1.9485
2021,Mar,3,WM,CRC,59 Bay State Rd,Trash,3.2475
2021,Mar,3,WM,CRC,34 Buswell St,Trash,9.7425
2021,Mar,3,WM,CRC,141 Carlton St,Trash,3.2475
2021,Mar,3,WM,CRC,855 Commonwealth Ave,Trash,16.2375
2021,Mar,3,WM,CRC,985 Commonwealth Ave,Trash,3.2475
2021,Mar,3,WM,CRC,771 Commonwealth Ave,Trash,5.8455
2021,Mar,3,WM,CRC,80 Ivy St,Trash,3.897
2021,Mar,3,WM,CRC,46 Mountfort St,Trash,9.7425
2021,Mar,3,WM,CRC,100 Mountfort St,Trash,9.7425
2021,Mar,3,WM,CRC,138 Mountfort St,Trash,3.897
2021,Mar,3,WM,CRC,46 St Mary's St,Trash,1.9485
2021,Mar,3,WM,CRC,145 Bay State Rd,Trash,1.9485
2021,Mar,3,WM,CRC,853 Beacon St,Trash,1.851075
2021,Mar,3,WM,CRC,179 Amory St,Trash,3.897
2021,Mar,3,WM,CRC,113 Bay State Rd,Trash,3.897
2021,Mar,3,WM,CRC,79 Bay State Rd,Trash,5.8455
2021,Mar,3,WM,CRC,515 Park Dr,Trash,9.7425
2021,Mar,3,WM,CRC,120 Ashford St,Trash,
2021,Mar,3,WM,CRC,949 Commonwealth Ave,Trash,3.897
2021,Mar,3,WM,CRC,890 Commonwealth Ave,Trash,5.8455
2021,Mar,3,WM,CRC,875 Beacon St,Trash,1.9485
2021,Mar,3,WM,CRC,635 Commonwealth Ave,Trash,19.485
2021,Mar,3,WM,CRC,76 Bay State Rd,Trash,9.7425
2021,Mar,3,WM,CRC,96 Bay State Rd,Trash,1.851075
2021,Mar,3,WM,CRC,37 Buswell St,Trash,9.7425
2021,Mar,3,WM,CRC,10 Lenox St,Trash,0.9255375
2021,Feb,2,WM,CRC,775 Commonwealth Ave,Trash,7.13
2021,Feb,2,WM,CRC,100 Bay State Rd,Trash,5.86
2021,Feb,2,WM,CRC,111 Cummington Mall,Trash,0.0
2021,Feb,2,WM,CRC,22 Babbit St,Trash,6.82
2021,Feb,2,WM,CRC,112 Bay State Rd,Trash,
2021,Feb,2,WM,CRC,730 Commonwealth Ave,Trash,5.08
2021,Feb,2,WM,CRC,700 Commonwealth Ave,Trash,27.24
2021,Feb,2,WM,CRC,24 Cummington St,Trash,3.35
2021,Feb,2,WM,CRC,14 Buswell St,Trash,6.59
2021,Feb,2,WM,CRC,30 Bay State Rd,Trash,5.14
2021,Feb,2,WM,CRC,140 Bay State Rd,Trash,
2021,Feb,2,WM,CRC,595 Commonwealth Ave,Trash,
2021,Feb,2,WM,CRC,91 Bay State Rd,Trash,6.85
2021,Feb,2,WM,CRC,881 Commonwealth Ave,Trash,0.0
2021,Feb,2,WM,CRC,10 Buick St,Trash,11.61
2021,Feb,2,WM,CRC,925 Commonwealth Ave,Trash,
2021,Feb,2,WM,CRC,275 Babcock St,Trash,38.8
2021,Feb,2,WM,CRC,120 Ashford St,Trash,0.0
2021,Feb,2,WM,CRC,685 Commonwealth Ave,Trash,
2021,Feb,2,WM,CRC,580 Commonwealth Ave,Trash,0.0
2021,Feb,2,WM,CRC,765 Commonwealth Ave,Trash,0.0
2021,Feb,2,WM,CRC,33 Harry Agganis Way,Trash,10.41
2021,Feb,2,WM,CRC,635 Commonwealth Ave,Trash,
2021,Feb,2,WM,CRC,100 Bay State Rd,Trash,
2021,Feb,2,WM,CRC,808 Commonwealth Ave,Trash,
2021,Feb,2,WM,CRC,120 Ashford St,Trash,12.95
2021,Feb,2,WM,CRC,820 Commonwealth Ave,Trash,3.7
2021,Feb,2,WM,CRC,808 Commonwealth Ave,Trash,
2021,Feb,2,WM,CRC,949 Commonwealth Ave,Trash,
2021,Feb,2,WM,CRC,685 Commonwealth Ave,Trash,
2021,Feb,2,WM,CRC,820 Commonwealth Ave,Trash,
2021,Feb,2,WM,CRC,771 Commonwealth Ave,Trash,
2021,Feb,2,WM,CRC,275 Babcock St,Trash,
2021,Feb,2,WM,CRC,14 Buswell St,Trash,0.0
2021,Feb,2,WM,CRC,515 Park Dr,Trash,
2021,Feb,2,WM,CRC,46 Mountfort St,Trash,
2021,Feb,2,WM,CRC,22 Babbit St,Trash,
2021,Feb,2,WM,CRC,855 Commonwealth Ave,Trash,
2021,Feb,2,WM,CRC,580 Commonwealth Ave,Trash,
2021,Feb,2,WM,CRC,170 Bay State Rd,Trash,
2021,Feb,2,WM,CRC,10 Buick St,Trash,
2021,Feb,2,WM,CRC,700 Commonwealth Ave,Trash,0.0
2021,Mar,3,WM,CRC,775 Commonwealth Ave,Trash,0.0
2021,Mar,3,WM,CRC,100 Bay State Rd,Trash,11.6
2021,Mar,3,WM,CRC,111 Cummington Mall,Trash,0.0
2021,Mar,3,WM,CRC,22 Babbit St,Trash,0.0
2021,Mar,3,WM,CRC,112 Bay State Rd,Trash,
2021,Mar,3,WM,CRC,730 Commonwealth Ave,Trash,4.95
2021,Mar,3,WM,CRC,700 Commonwealth Ave,Trash,25.42
2021,Mar,3,WM,CRC,24 Cummington St,Trash,2.84
2021,Mar,3,WM,CRC,14 Buswell St,Trash,3.98
2021,Mar,3,WM,CRC,30 Bay State Rd,Trash,11.2
2021,Mar,3,WM,CRC,140 Bay State Rd,Trash,15.62
2021,Mar,3,WM,CRC,595 Commonwealth Ave,Trash,
2021,Mar,3,WM,CRC,91 Bay State Rd,Trash,0.0
2021,Mar,3,WM,CRC,881 Commonwealth Ave,Trash,4.48
2021,Mar,3,WM,CRC,10 Buick St,Trash,8.72
2021,Mar,3,WM,CRC,925 Commonwealth Ave,Trash,4.4
2021,Mar,3,WM,CRC,275 Babcock St,Trash,41.26
2021,Mar,3,WM,CRC,120 Ashford St,Trash,9.42
2021,Mar,3,WM,CRC,685 Commonwealth Ave,Trash,
2021,Mar,3,WM,CRC,580 Commonwealth Ave,Trash,0.0
2021,Mar,3,WM,CRC,765 Commonwealth Ave,Trash,0.0
2021,Mar,3,WM,CRC,33 Harry Agganis Way,Trash,15.06
2021,Mar,3,WM,CRC,635 Commonwealth Ave,Trash,
2021,Mar,3,WM,CRC,100 Bay State Rd,Trash,
2021,Mar,3,WM,CRC,808 Commonwealth Ave,Trash,
2021,Mar,3,WM,CRC,120 Ashford St,Trash,0.73
2021,Mar,3,WM,CRC,820 Commonwealth Ave,Trash,0.0
2021,Mar,3,WM,CRC,808 Commonwealth Ave,Trash,2.52
2021,Mar,3,WM,CRC,949 Commonwealth Ave,Trash,
2021,Mar,3,WM,CRC,685 Commonwealth Ave,Trash,
2021,Mar,3,WM,CRC,820 Commonwealth Ave,Trash,
2021,Mar,3,WM,CRC,771 Commonwealth Ave,Trash,
2021,Mar,3,WM,CRC,275 Babcock St,Trash,
2021,Mar,3,WM,CRC,14 Buswell St,Trash,0.0
2021,Mar,3,WM,CRC,515 Park Dr,Trash,
2021,Mar,3,WM,CRC,46 Mountfort St,Trash,
2021,Mar,3,WM,CRC,22 Babbit St,Trash,
2021,Mar,3,WM,CRC,855 Commonwealth Ave,Trash,
2021,Mar,3,WM,CRC,580 Commonwealth Ave,Trash,
2021,Mar,3,WM,CRC,170 Bay State Rd,Trash,
2021,Mar,3,WM,CRC,10 Buick St,Trash,
2021,Mar,3,WM,CRC,700 Commonwealth Ave,Trash,0.0
2021,Apr,4,WM,CRC,25-27 Aberdeen St,Trash,5.553225
2021,Apr,4,WM,CRC,455-457 Park Dr,Trash,1.851075
2021,Apr,4,WM,CRC,100 Ashford St,Trash,5.8455
2021,Apr,4,WM,CRC,2 Blanford St,Trash,9.7425
2021,Apr,4,WM,CRC,660 Beacon St,Trash,9.7425
2021,Apr,4,WM,CRC,512 Beacon St,Trash,5.8455
2021,Apr,4,WM,CRC,677 Beacon St,Trash,1.5425625
2021,Apr,4,WM,CRC,519 Beacon St,Trash,5.8455
2021,Apr,4,WM,CRC,650 Beacon St,Trash,9.7425
2021,Apr,4,WM,CRC,845 Beacon St,Trash,3.70215
2021,Apr,4,WM,CRC,285 Babcock St,Trash,7.794
2021,Apr,4,WM,CRC,285 Babcock St,Trash,9.7425
2021,Apr,4,WM,CRC,112 Bay State Rd,Trash,1.62375
2021,Apr,4,WM,CRC,207 Bay State Rd,Trash,3.897
2021,Apr,4,WM,CRC,191 Bay State Rd,Trash,1.9485
2021,Apr,4,WM,CRC,175 Bay State Rd,Trash,3.897
2021,Apr,4,WM,CRC,159 Bay State Rd,Trash,3.897
2021,Apr,4,WM,CRC,141 Bay State Rd,Trash,1.9485
2021,Apr,4,WM,CRC,59 Bay State Rd,Trash,3.2475
2021,Apr,4,WM,CRC,34 Buswell St,Trash,9.7425
2021,Apr,4,WM,CRC,141 Carlton St,Trash,3.2475
2021,Apr,4,WM,CRC,855 Commonwealth Ave,Trash,8.11875
2021,Apr,4,WM,CRC,985 Commonwealth Ave,Trash,3.2475
2021,Apr,4,WM,CRC,771 Commonwealth Ave,Trash,5.8455
2021,Apr,4,WM,CRC,80 Ivy St,Trash,3.897
2021,Apr,4,WM,CRC,46 Mountfort St,Trash,9.7425
2021,Apr,4,WM,CRC,100 Mountfort St,Trash,9.7425
2021,Apr,4,WM,CRC,138 Mountfort St,Trash,3.897
2021,Apr,4,WM,CRC,46 St Mary's St,Trash,1.9485
2021,Apr,4,WM,CRC,145 Bay State Rd,Trash,1.9485
2021,Apr,4,WM,CRC,853 Beacon St,Trash,1.851075
2021,Apr,4,WM,CRC,179 Amory St,Trash,3.897
2021,Apr,4,WM,CRC,113 Bay State Rd,Trash,1.9485
2021,Apr,4,WM,CRC,79 Bay State Rd,Trash,5.8455
2021,Apr,4,WM,CRC,515 Park Dr,Trash,9.7425
2021,Apr,4,WM,CRC,949 Commonwealth Ave,Trash,3.897
2021,Apr,4,WM,CRC,890 Commonwealth Ave,Trash,5.8455
2021,Apr,4,WM,CRC,875 Beacon St,Trash,1.9485
2021,Apr,4,WM,CRC,37 Buswell St,Trash,9.7425
2021,Apr,4,WM,CRC,76 Bay State Rd,Trash,9.7425
2021,Apr,4,WM,CRC,96 Bay State Rd,Trash,1.851075
2021,Apr,4,WM,CRC,10 Lenox St,Trash,0.9255375
2021,Apr,4,WM,CRC,635 Commonwealth Ave,Trash,19.485
2021,Apr,4,WM,CRC,867 Beacon St,Trash,0.694153125
2021,Apr,4,WM,CRC,775 Commonwealth Ave,Trash,9.99
2021,Apr,4,WM,CRC,100 Bay State Rd,Trash,9.04
2021,Apr,4,WM,CRC,111 Cummington Mall,Trash,0.0
2021,Apr,4,WM,CRC,22 Babbit St,Trash,9.47
2021,Apr,4,WM,CRC,730 Commonwealth Ave,Trash,
2021,Apr,4,WM,CRC,700 Commonwealth Ave,Trash,37.82
2021,Apr,4,WM,CRC,24 Cummington St,Trash,3.47
2021,Apr,4,WM,CRC,14 Buswell St,Trash,7.29
2021,Apr,4,WM,CRC,30 Bay State Rd,Trash,8.7
2021,Apr,4,WM,CRC,140 Bay State Rd,Trash,0.0
2021,Apr,4,WM,CRC,595 Commonwealth Ave,Trash,5.66
2021,Apr,4,WM,CRC,91 Bay State Rd,Trash,6.05
2021,Apr,4,WM,CRC,881 Commonwealth Ave,Trash,0.0
2021,Apr,4,WM,CRC,10 Buick St,Trash,6.99
2021,Apr,4,WM,CRC,925 Commonwealth Ave,Trash,
2021,Apr,4,WM,CRC,275 Babcock St,Trash,41.42
2021,Apr,4,WM,CRC,685 Commonwealth Ave,Trash,2.76
2021,Apr,4,WM,CRC,580 Commonwealth Ave,Trash,5.1
2021,Apr,4,WM,CRC,14 Buswell St,Trash,0.0
2021,Apr,4,WM,CRC,515 Park Dr,Trash,0.0
2021,Apr,4,WM,CRC,46 Mountfort St,Trash,0.0
2021,Apr,4,WM,CRC,275 Babcock St,Trash,1.09
2021,Apr,4,WM,CRC,765 Commonwealth Ave,Trash,7.25
2021,Apr,4,WM,CRC,33 Harry Agganis Way,Trash,11.77
2021,Apr,4,WM,CRC,22 Babbit St,Trash,
2021,Apr,4,WM,CRC,100 Bay State Rd,Trash,
2021,Apr,4,WM,CRC,820 Commonwealth Ave,Trash,
2021,Apr,4,WM,CRC,808 Commonwealth Ave,Trash,1.13
2021,Apr,4,WM,CRC,120 Ashford St,Trash,7.72
2021,Apr,4,WM,CRC,170 Bay State Rd,Trash,1.11
2021,Apr,4,WM,CRC,855 Commonwealth Ave,Trash,
2021,Apr,4,WM,CRC,120 Ashford St,Trash,7.62
2021,Apr,4,WM,CRC,820 Commonwealth Ave,Trash,2.99
2021,Apr,4,WM,CRC,30 Bay State Rd,Trash,
2021,May,5,WM,CRC,775 Commonwealth Ave,Trash,12.41
2021,May,5,WM,CRC,100 Bay State Rd,Trash,6.17
2021,May,5,WM,CRC,111 Cummington Mall,Trash,10.66
2021,May,5,WM,CRC,22 Babbit St,Trash,7.28
2021,May,5,WM,CRC,730 Commonwealth Ave,Trash,6.05
2021,May,5,WM,CRC,700 Commonwealth Ave,Trash,14.43
2021,May,5,WM,CRC,24 Cummington St,Trash,3.7
2021,May,5,WM,CRC,14 Buswell St,Trash,0.83
2021,May,5,WM,CRC,30 Bay State Rd,Trash,5.48
2021,May,5,WM,CRC,140 Bay State Rd,Trash,9.96
2021,May,5,WM,CRC,595 Commonwealth Ave,Trash,0.0
2021,May,5,WM,CRC,91 Bay State Rd,Trash,0.0
2021,May,5,WM,CRC,881 Commonwealth Ave,Trash,4.45
2021,May,5,WM,CRC,10 Buick St,Trash,24.79
2021,May,5,WM,CRC,925 Commonwealth Ave,Trash,4.89
2021,May,5,WM,CRC,275 Babcock St,Trash,28.2
2021,May,5,WM,CRC,685 Commonwealth Ave,Trash,0.0
2021,May,5,WM,CRC,580 Commonwealth Ave,Trash,0.0
2021,May,5,WM,CRC,14 Buswell St,Trash,15.04
2021,May,5,WM,CRC,515 Park Dr,Trash,11.86
2021,May,5,WM,CRC,46 Mountfort St,Trash,10.45
2021,May,5,WM,CRC,275 Babcock St,Trash,7.21
2021,May,5,WM,CRC,765 Commonwealth Ave,Trash,0.0
2021,May,5,WM,CRC,33 Harry Agganis Way,Trash,23.77
2021,May,5,WM,CRC,22 Babbit St,Trash,8.78
2021,May,5,WM,CRC,33 Harry Agganis Way,Trash,7.17
2021,May,5,WM,CRC,100 Bay State Rd,Trash,3.98
2021,May,5,WM,CRC,820 Commonwealth Ave,Trash,5.1
2021,May,5,WM,CRC,808 Commonwealth Ave,Trash,1.67
2021,May,5,WM,CRC,120 Ashford St,Trash,14.98
2021,May,5,WM,CRC,170 Bay State Rd,Trash,11.1
2021,May,5,WM,CRC,10 Buick St,Trash,3.53
2021,May,5,WM,CRC,120 Ashford St,Trash,10.98
2021,May,5,WM,CRC,30 Bay State Rd,Trash,5.51
2021,May,5,WM,CRC,25-27 Aberdeen St,Trash,2.7766125
2021,May,5,WM,CRC,455-457 Park Dr,Trash,1.851075
2021,May,5,WM,CRC,100 Ashford St,Trash,5.8455
2021,May,5,WM,CRC,2 Blanford St,Trash,9.7425
2021,May,5,WM,CRC,660 Beacon St,Trash,9.7425
2021,May,5,WM,CRC,512 Beacon St,Trash,5.8455
2021,May,5,WM,CRC,677 Beacon St,Trash,1.5425625
2021,May,5,WM,CRC,519 Beacon St,Trash,5.8455
2021,May,5,WM,CRC,650 Beacon St,Trash,9.7425
2021,May,5,WM,CRC,845 Beacon St,Trash,3.70215
2021,May,5,WM,CRC,285 Babcock St,Trash,7.794
2021,May,5,WM,CRC,285 Babcock St,Trash,9.7425
2021,May,5,WM,CRC,112 Bay State Rd,Trash,1.62375
2021,May,5,WM,CRC,207 Bay State Rd,Trash,3.897
2021,May,5,WM,CRC,191 Bay State Rd,Trash,1.9485
2021,May,5,WM,CRC,175 Bay State Rd,Trash,3.897
2021,May,5,WM,CRC,159 Bay State Rd,Trash,3.897
2021,May,5,WM,CRC,141 Bay State Rd,Trash,1.9485
